sim_id,n,n_strata,z_effect_scale,zx_influence_scale,x_effect_scale,noise_level,n_z_vars,nonlinear,n_studies,study_effect_scale,actual_event_rate,actual_treatment_prevalence,true_ate_riskdiff,method,error,ARI,NMI,V_measure,eta2_Z1_age,eta2_Z2_sex,eta2_Z3_bmi,eta2_mean,weighted_entropy_Z2,entropy_reduction_Z2,C1_heterogeneity,W_true,W_est,crude_effect,stratified_effect,re_effect,re_tau2,re_I2,true_ate,bias_crude,bias_stratified,bias_re,bias_reduction,bias_reduction_relative,bias_reduction_re,bias_reduction_relative_re
0,500,5,0.5,0.2,1.0,1.0,3,True,1,0.0,0.14,0.46,0.00948973437134924,1A_predicted_prob,,-0.00722426385675154,0.0623783682265242,0.0623783682265242,0.03846741568480512,0.001386526775952353,0.011667214127637916,0.017173718862798462,0.9978455411533551,0.002154458846644891,1.0,0.05769926020608962,0.09130933278606435,0.031900138696255215,0.023859434494217097,0.024979162217114086,0.0,0.0,0.00948973437134924,0.022410404324905975,0.014369700122867857,0.015489427845764847,0.008040704202038118,0.35879335711502625,0.006920976479141128,0.3088287198571178
0,500,5,0.5,0.2,1.0,1.0,3,True,1,0.0,0.14,0.46,0.00948973437134924,1B_residual,,-0.0038742724506919857,0.07103974933829542,0.07103974933829542,0.040208859365752955,0.020091960962058994,0.017788632433060596,0.026029817586957518,0.9843109300327717,0.015689069967228297,1.0,0.052130736678378975,0.07244202779393139,0.031900138696255215,-0.0056666666666666775,0.007476709801576562,0.0,0.0,0.00948973437134924,0.022410404324905975,0.015156401038015917,0.0020130245697726774,0.007254003286890059,0.3236890857354263,0.020397379755133296,0.9101745537212157
0,500,5,0.5,0.2,1.0,1.0,3,True,1,0.0,0.14,0.46,0.00948973437134924,1C_cv_decision,,-0.00722426385675154,0.0623783682265242,0.0623783682265242,0.03846741568480512,0.001386526775952353,0.011667214127637916,0.017173718862798462,0.9978455411533551,0.002154458846644891,1.0,0.05769926020608962,0.09130933278606435,0.031900138696255215,0.023859434494217097,0.024979162217114086,0.0,0.0,0.00948973437134924,0.022410404324905975,0.014369700122867857,0.015489427845764847,0.008040704202038118,0.35879335711502625,0.006920976479141128,0.3088287198571178
0,500,5,0.5,0.2,1.0,1.0,3,True,1,0.0,0.14,0.46,0.00948973437134924,PS_propensity_score,,0.0052848798008836625,0.0860120301587144,0.0860120301587144,0.019318910561647442,0.02962704201928339,0.00706232611474547,0.018669426231892102,0.9771880254691465,0.022811974530853485,1.0,0.004125728768488712,0.09352279364085136,0.031900138696255215,0.02689716248663617,0.03247166708052387,0.0,0.0,0.00948973437134924,0.022410404324905975,0.017407428115286932,0.02298193270917463,0.005002976209619044,0.22324346036269183,-0.0005715283842686533,-0.025502814495563575
0,500,5,0.5,0.2,1.0,1.0,3,True,1,0.0,0.14,0.46,0.00948973437134924,GMM,,0.0049401752487138045,0.06874967214677377,0.06874967214677376,0.014276602991768623,0.01781463938214509,0.05113313461857587,0.027741458997496526,0.9859386889093931,0.014061311090606932,1.0,0.010663669626342687,0.016054113651185586,0.031900138696255215,0.03194537033027744,0.02967775140891555,0.0,0.0,0.00948973437134924,0.022410404324905975,0.0224556359589282,0.02018801703756631,-4.5231634022223355e-05,-0.0020183319036308767,0.0022223872873396652,0.09916765691147289
0,500,5,0.5,0.2,1.0,1.0,3,True,1,0.0,0.14,0.46,0.00948973437134924,Prognostic_score,,-0.0027012625367464817,0.07244208323153405,0.07244208323153405,0.028424447920598776,0.024078527880355482,0.03612410930290374,0.029542361701286,0.9812839290469646,0.018716070953035402,1.0,0.03124422180826758,0.009379064788861413,0.031900138696255215,0.017723153349662266,0.025413581215266896,0.0,0.0,0.00948973437134924,0.022410404324905975,0.008233418978313027,0.015923846843917656,0.014176985346592948,0.6326072988713214,0.006486557480988319,0.2894440183651409
0,500,5,0.5,0.2,1.0,1.0,3,True,1,0.0,0.14,0.46,0.00948973437134924,2A_PCA_cum60,,0.0016319120652368009,0.07594693818656627,0.07594693818656625,0.010711742613162772,0.0036396684580465855,0.02795770377731511,0.01410303828284149,0.9962153768214592,0.0037846231785407802,1.0,0.045730857939381364,0.004722850722491012,0.031900138696255215,0.03043900801715447,0.028897224612829803,0.00022590711508040066,0.020401005283383754,0.00948973437134924,0.022410404324905975,0.02094927364580523,0.019407490241480564,0.0014611306791007458,0.0651987647307598,0.0030029140834254113,0.13399642594078942
0,500,5,0.5,0.2,1.0,1.0,3,True,1,0.0,0.14,0.46,0.00948973437134924,2B_clustering,,0.0002079296702643863,0.07410001257790391,0.0741000125779039,0.015221367756378753,0.010816796889827798,0.02215565573985788,0.01606460679535481,0.9909947404815939,0.009005259518406139,1.0,0.0667371171268718,0.06494537577972204,0.031900138696255215,0.03360950109360904,0.027989622606546735,0.0,0.0,0.00948973437134924,0.022410404324905975,0.024119766722259798,0.018499888235197496,-0.0017093623973538224,-0.07627539300815322,0.0039105160897084795,0.1744955616602819
0,500,5,0.5,0.2,1.0,1.0,3,True,1,0.0,0.14,0.46,0.00948973437134924,baseline_oracle_kmeans,,0.3399666427333513,0.6344826948212277,0.6344826948212278,0.41808416896075407,0.9693126022913257,0.6485877324525958,0.6786615012348919,0.04772914677605437,0.9522708532239457,1.0,0.47174286536082266,0.013031897360496036,0.031900138696255215,0.0396451170661697,0.02259461353973547,0.000625165198113075,0.059181187484675116,0.00948973437134924,0.022410404324905975,0.030155382694820463,0.013104879168386232,-0.0077449783699144875,-0.34559744026157735,0.009305525156519744,0.41523236357578686
0,500,5,0.5,0.2,1.0,1.0,3,True,1,0.0,0.14,0.46,0.00948973437134924,baseline_random,,-0.007007480104495735,0.06534481890103165,0.06534481890103165,0.0496411638869147,0.018411509993683125,0.005737359419113698,0.02459667776657051,0.9854091503098561,0.014590849690143903,1.0,0.04754688291417841,0.060381520350072826,0.031900138696255215,0.033429494024917364,0.005781261741158815,0.0,0.0,0.00948973437134924,0.022410404324905975,0.023939759653568125,0.003708472630190424,-0.0015293553286621492,-0.0682430939883798,0.01870193169471555,0.8345200480801239
0,500,10,0.5,0.2,1.0,1.0,3,True,1,0.0,0.138,0.512,0.00910253110164031,1A_predicted_prob,,-0.004766345919054601,0.1254986447700029,0.1254986447700029,0.0581600115566085,0.02080478077575389,0.05174099806835472,0.043568596800239036,0.9832826619862158,0.016717338013784167,1.0,0.06547140023067932,0.030606287697536372,0.03712950515331925,0.03053883893883894,0.01697766636574902,0.0,0.0,0.00910253110164031,0.028026974051678942,0.02143630783719863,0.00787513526410871,0.0065906662144803105,0.23515439812830952,0.02015183878757023,0.7190158577380581
0,500,10,0.5,0.2,1.0,1.0,3,True,1,0.0,0.138,0.512,0.00910253110164031,1B_residual,,-0.008610979909807795,0.11903298614942777,0.11903298614942777,0.04995922251737756,0.010861723586136044,0.04121274605230969,0.03401123071860777,0.9904722753483288,0.009527724651671177,1.0,0.031217219037306232,0.02989688872080032,0.03712950515331925,0.0,0.0029846169508995464,0.0,0.0,0.00910253110164031,0.028026974051678942,0.00910253110164031,0.006117914150740763,0.01892444295003863,0.6752224808551879,0.02190905990093818,0.781713354447043
0,500,10,0.5,0.2,1.0,1.0,3,True,1,0.0,0.138,0.512,0.00910253110164031,1C_cv_decision,,-0.004766345919054601,0.1254986447700029,0.1254986447700029,0.0581600115566085,0.02080478077575389,0.05174099806835472,0.043568596800239036,0.9832826619862158,0.016717338013784167,1.0,0.06547140023067932,0.030606287697536372,0.03712950515331925,0.03053883893883894,0.01697766636574902,0.0,0.0,0.00910253110164031,0.028026974051678942,0.02143630783719863,0.00787513526410871,0.0065906662144803105,0.23515439812830952,0.02015183878757023,0.7190158577380581
