sim_id,n,n_strata,z_effect_scale,zx_influence_scale,x_effect_scale,noise_level,n_z_vars,nonlinear,actual_event_rate,actual_treatment_prevalence,true_ate_riskdiff,method,error,ARI,NMI,V_measure,eta2_Z1_age,eta2_Z2_sex,eta2_Z3_bmi,eta2_mean,weighted_entropy_Z2,entropy_reduction_Z2,C1_heterogeneity,W_true,W_est,crude_effect,stratified_effect,true_ate,bias_crude,bias_stratified,bias_reduction,bias_reduction_relative
0,2000,3,1.0,1.0,1.0,1.0,3,False,0.1465,0.5035,0.008956924039439198,1A_predicted_prob,,0.02380021309650404,0.081817135634612,0.08181713563461199,0.2689025850540233,0.001597755837657165,0.07218066217906029,0.11422700102358024,0.9980135012306397,0.001986498769360301,1.0,0.31495560788827137,0.007092193758008181,0.011144178306852909,0.0012196692325859935,0.008956924039439198,0.0021872542674137106,0.007737254806853205,-0.005550000539439494,-2.5374281454720937
0,2000,3,1.0,1.0,1.0,1.0,3,False,0.1465,0.5035,0.008956924039439198,1B_residual,,0.026708016707799896,0.0911733469761534,0.0911733469761534,0.2820278921932776,0.001591194590954771,0.07798068847078886,0.12053325841834041,0.9980179819325166,0.0019820180674834376,1.0,0.34974165439857585,0.006164519583229611,0.011144178306852909,-0.00207296251355214,0.008956924039439198,0.0021872542674137106,0.011029886552991338,-0.008842632285577627,-4.042800335250222
0,2000,3,1.0,1.0,1.0,1.0,3,False,0.1465,0.5035,0.008956924039439198,1C_cv_decision,,0.02380021309650404,0.081817135634612,0.08181713563461199,0.2689025850540233,0.001597755837657165,0.07218066217906029,0.11422700102358024,0.9980135012306397,0.001986498769360301,1.0,0.31495560788827137,0.007092193758008181,0.011144178306852909,0.0012196692325859935,0.008956924039439198,0.0021872542674137106,0.007737254806853205,-0.005550000539439494,-2.5374281454720937
0,2000,3,1.0,1.0,1.0,1.0,3,False,0.1465,0.5035,0.008956924039439198,1D_ml_uncertainty,,0.0021622676376780977,0.041176051329391165,0.04117605132939116,0.1081526589780883,0.00014809432705215812,0.02882177715783822,0.045707510154326225,0.9990590738031471,0.0009409261968529314,1.0,0.09636800253234123,0.002919825600025572,0.011144178306852909,0.004933580453893933,0.008956924039439198,0.0021872542674137106,0.0040233435855452655,-0.001836089318131555,-0.8394494163235142
0,2000,3,1.0,1.0,1.0,1.0,3,False,0.1465,0.5035,0.008956924039439198,PS_propensity_score,,0.006536394825624408,0.02833525768276947,0.028335257682769472,0.0483240275002938,0.024177826581369678,0.005876878470286666,0.026126244183983377,0.9815789630553202,0.01842103694467978,1.0,0.027186824964026468,0.026460996162347428,0.011144178306852909,0.003007470532220594,0.008956924039439198,0.0021872542674137106,0.005949453507218604,-0.0037621992398048937,-1.7200557319078662
0,2000,3,1.0,1.0,1.0,1.0,3,False,0.1465,0.5035,0.008956924039439198,GMM,,0.016663174159584435,0.051697598074769854,0.051697598074769854,0.15866864456394486,0.0011024320723585614,0.0677514364945421,0.07584083771028184,0.9983705375406711,0.0016294624593289342,1.0,0.193847865596813,0.05565393175464506,0.011144178306852909,0.005856173492908557,0.008956924039439198,0.0021872542674137106,0.0031007505465306413,-0.0009134962791169307,-0.4176452151569383
0,2000,3,1.0,1.0,1.0,1.0,3,False,0.1465,0.5035,0.008956924039439198,Prognostic_score,,0.01861072906295883,0.07109667133856841,0.07109667133856841,0.26264210820176664,0.00023918650644351813,0.05104137644587142,0.10464089038469386,0.99899342771951,0.001006572280489948,1.0,0.27761041258390595,0.03664587605056857,0.011144178306852909,9.870159948976304e-05,0.008956924039439198,0.0021872542674137106,0.008858222439949435,-0.006670968172535725,-3.049928063655682
0,2000,3,1.0,1.0,1.0,1.0,3,False,0.1465,0.5035,0.008956924039439198,2B_clustering,,0.019085768118988693,0.06428923232456978,0.06428923232456978,0.2150760336159756,0.004162053128808799,0.07090423822773957,0.09671410832417465,0.9961627418481238,0.0038372581518761884,1.0,0.21649732108375408,0.03317762218355902,0.011144178306852909,0.0022637416629777054,0.008956924039439198,0.0021872542674137106,0.006693182376461493,-0.004505928109047782,-2.0600842692037613
0,2000,3,1.0,1.0,1.0,1.0,3,False,0.1465,0.5035,0.008956924039439198,2A_PCA_cum40,,0.01148251359245012,0.04510639277138601,0.04510639277138601,0.1285650285857983,0.004352239782710791,0.04782124467715202,0.06024617101522037,0.9960256715338147,0.003974328466185284,1.0,0.16494796533592915,0.0443606589269574,0.011144178306852909,0.006050759319234192,0.008956924039439198,0.0021872542674137106,0.002906164720205006,-0.0007189104527912955,-0.32868170084375303
0,2000,3,1.0,1.0,1.0,1.0,3,False,0.1465,0.5035,0.008956924039439198,2A_PCA_cum60,,0.010072854488019685,0.041070461438054096,0.041070461438054096,0.09018257063484067,0.004802971848652599,0.03541111625143747,0.04346555291164358,0.9956996840900424,0.004300315909957608,0.4122755919184026,0.12076694235200125,2.0694107866647826e-05,0.011144178306852909,0.004024778850729386,0.008956924039439198,0.0021872542674137106,0.004932145188709812,-0.0027448909212961017,-1.2549482527889917
